,index,Driver,Vehicle,Tire,Glider,GroundSpeed,WaterSpeed,AirSpeed,AntiGravitySpeed,Acceleration,Weight,GroundHandling,WaterHandling,AirHandling,AntiGravityHandling,Traction,MiniTurbo,Total,Balance,AverageSpeed,WeightedSpeed,AverageHandling,WeightedHandling,GroundMastery,WaterMastery,AirMastery,AntiGravityMastery,DriftMastery,CollisionMastery
2299,89022,Koopa Troopa,Koopa Clown,Retro Off-Road,MKTV Parafoil,2.5,3.25,2.5,2.75,3.5,3.0,4.25,4.25,4.5,4.0,5.25,3.25,43.0,4.131790417705564,2.75,2.725,4.25,4.2,3.375,3.75,3.5,3.375,4.25,3.625
2300,147696,Isabelle,Koopa Clown,Off-Road,MKTV Parafoil,2.5,3.25,2.5,2.75,3.75,3.0,4.0,4.0,4.0,3.75,4.5,3.25,41.25,4.341791342837518,2.75,2.725,3.9375,3.925,3.25,3.625,3.25,3.25,3.8958333333333335,3.5
2301,146682,Isabelle,Tanooki Kart,Triforce Tyres,Peach Parasol,2.5,3.25,2.5,2.75,3.75,3.0,4.0,4.0,4.25,3.75,4.5,3.25,41.5,4.318813423858669,2.75,2.725,4.0,3.95,3.25,3.625,3.375,3.25,3.9166666666666665,3.5
2302,188627,Cat Peach,Pipe Frame,Funky Monster,Parachute,2.5,3.25,2.5,2.75,4.25,2.75,3.75,3.5,3.5,3.5,4.5,4.0,40.75,4.330380592041157,2.75,2.725,3.5625,3.6,3.125,3.375,3.0,3.125,4.020833333333333,3.25
2303,190917,Cat Peach,Buggybud,Off-Road,Paper Glider,2.5,3.25,2.5,3.0,4.75,2.25,4.0,3.5,4.0,4.25,4.25,4.0,42.25,4.1849544537731385,2.8125,2.8,3.9375,3.975,3.25,3.375,3.25,3.625,4.0625,3.125
2304,191043,Cat Peach,Buggybud,Retro Off-Road,Paper Glider,2.5,3.25,2.5,3.0,4.75,2.25,4.0,3.5,4.25,4.25,4.25,4.0,42.5,4.168562763169775,2.8125,2.8,4.0,4.0,3.25,3.375,3.375,3.625,4.083333333333333,3.125
2305,88338,Koopa Troopa,Streetle,Wooden,Hylian Kite,2.5,3.25,2.75,2.25,4.0,2.0,5.0,5.0,4.75,4.25,4.0,4.0,43.75,3.931556286135311,2.6875,2.6,4.75,4.75,3.75,4.125,3.75,3.25,4.25,3.5
2306,167596,Shy Guy,Landship,Monster,Wario Wing,2.5,3.25,2.75,2.25,4.0,3.0,3.75,4.25,3.75,3.0,5.0,3.75,41.25,4.208532720483371,2.6875,2.6,3.6875,3.625,3.125,3.75,3.25,2.625,4.145833333333333,3.375
2307,144105,Isabelle,Landship,Slim,Waddle Wing,2.5,3.25,2.75,2.25,4.25,2.0,4.75,4.75,4.5,4.0,3.25,4.0,42.25,4.014547096892792,2.6875,2.6,4.5,4.5,3.625,4.0,3.625,3.125,3.9166666666666665,3.375
2308,170652,Shy Guy,Streetle,Wooden,Parafoil,2.5,3.25,2.75,2.75,4.25,2.25,4.75,5.0,4.75,3.75,3.5,4.0,43.5,4.055518420219084,2.8125,2.75,4.5625,4.5,3.625,4.125,3.75,3.25,4.020833333333333,3.5
2309,170107,Shy Guy,Tanooki Kart,Funky Monster,Flower Glider,2.5,3.25,2.75,3.0,3.25,3.25,3.75,3.75,4.0,3.5,5.5,3.25,41.75,4.23530804379882,2.875,2.825,3.75,3.7,3.125,3.5,3.375,3.25,4.166666666666667,3.5
2310,173127,Shy Guy,Varmint,GLA Wheels,Waddle Wing,2.5,3.25,3.0,2.25,4.5,2.5,4.75,4.25,4.0,4.5,4.25,4.0,43.75,4.105202325222131,2.75,2.625,4.375,4.5,3.625,3.75,3.5,3.375,4.208333333333333,3.625
2311,196672,Cat Peach,Varmint,Leaf Tyres,Super Glider,2.5,3.25,3.0,2.5,4.75,2.0,4.5,4.0,3.5,4.5,3.5,4.5,42.5,4.077840150581913,2.8125,2.7,4.125,4.3,3.5,3.625,3.25,3.5,4.041666666666667,3.25
2312,188710,Cat Peach,Pipe Frame,GLA Wheels,Peach Parasol,2.5,3.25,3.0,2.75,4.75,2.5,4.5,4.25,4.0,4.0,3.75,4.25,43.5,4.205845217742902,2.875,2.775,4.1875,4.25,3.5,3.75,3.5,3.375,4.0625,3.5
2313,255284,Yoshi,Varmint,Button,Bowser Kite,2.5,3.25,3.0,3.0,4.75,2.25,4.25,4.0,3.5,4.0,3.25,4.75,42.5,4.182344445343514,2.9375,2.85,3.9375,4.05,3.375,3.625,3.25,3.5,3.9791666666666665,3.25
2314,259104,Tanooki Mario,Pipe Frame,Button,Parafoil,2.5,3.25,3.0,3.0,4.75,2.5,4.25,4.0,3.5,4.0,2.75,4.75,42.25,4.1849544537731385,2.9375,2.85,3.9375,4.05,3.375,3.625,3.25,3.5,3.8125,3.375
2315,87615,Koopa Troopa,Tanooki Kart,Normal,Waddle Wing,2.5,3.25,3.25,2.5,3.5,2.75,4.75,4.5,4.5,4.5,5.25,3.5,44.75,4.061805812566858,2.875,2.725,4.5625,4.6,3.625,3.875,3.875,3.5,4.4375,3.75
2316,146578,Isabelle,Tanooki Kart,Normal Blue,Hylian Kite,2.5,3.25,3.25,2.5,3.75,2.75,4.5,4.25,4.25,4.25,4.5,3.5,43.25,4.242774702274712,2.875,2.725,4.3125,4.35,3.5,3.75,3.75,3.375,4.104166666666667,3.625
2317,172019,Shy Guy,Sport Bike+,Roller,Cloud Glider,2.5,3.25,3.25,2.5,4.25,1.75,4.5,4.25,4.75,4.25,3.5,4.25,43.0,4.050518482794345,2.875,2.725,4.4375,4.4,3.5,3.75,4.0,3.375,4.0625,3.125
2318,171391,Shy Guy,Koopa Clown,Leaf Tyres,Waddle Wing,2.5,3.25,3.25,2.75,3.75,2.5,4.5,4.25,4.0,4.5,4.5,3.75,43.5,4.2349985145587805,2.9375,2.8,4.3125,4.4,3.5,3.75,3.625,3.625,4.1875,3.5
2319,171366,Shy Guy,Koopa Clown,GLA Wheels,Parafoil,2.5,3.25,3.25,3.0,3.75,3.0,4.5,4.5,4.5,4.0,4.75,3.5,44.5,4.262734372115038,3.0,2.875,4.375,4.35,3.5,3.875,3.875,3.5,4.208333333333333,3.75
2320,194912,Cat Peach,Koopa Clown,Leaf Tyres,Peach Parasol,2.5,3.25,3.25,3.25,4.0,2.5,4.25,4.25,4.0,4.0,4.0,4.0,43.25,4.365227910143644,3.0625,2.95,4.125,4.15,3.375,3.75,3.625,3.625,4.041666666666667,3.375
2321,249613,Yoshi,Buggybud,Normal,Flower Glider,2.5,3.25,3.25,3.25,4.75,2.25,4.25,3.75,4.25,4.25,4.0,4.5,44.25,4.208532720483371,3.0625,2.95,4.125,4.15,3.375,3.5,3.75,3.75,4.208333333333333,3.25
2322,261625,Tanooki Mario,Buggybud,GLA Wheels,Flower Glider,2.5,3.25,3.25,3.25,4.75,2.5,4.25,3.75,4.25,4.25,3.5,4.5,44.0,4.251263690872373,3.0625,2.95,4.125,4.15,3.375,3.5,3.75,3.75,4.041666666666667,3.375
2323,320251,Mario,Buggybud,Button,Cloud Glider,2.5,3.25,3.25,3.5,4.75,2.25,4.0,3.5,3.75,4.25,3.25,4.75,43.0,4.221501055838477,3.125,3.025,3.875,3.95,3.25,3.375,3.5,3.875,3.9583333333333335,3.125
2324,302819,Luigi,Mr Scooty,Leaf Tyres,Paper Glider,2.5,3.25,3.25,3.5,4.75,2.25,4.25,3.75,4.0,4.5,3.0,4.75,43.75,4.164302595723099,3.125,3.025,4.125,4.2,3.375,3.5,3.625,4.0,3.9583333333333335,3.25
2325,172315,Shy Guy,The Duke,Roller,Waddle Wing,2.5,3.25,3.5,2.25,4.5,2.25,4.5,4.0,4.5,4.5,3.75,4.25,43.75,4.105202325222131,2.875,2.675,4.375,4.4,3.5,3.625,4.0,3.375,4.125,3.375
2326,247399,Yoshi,Pipe Frame,Cushion,Parachute,2.5,3.25,3.5,2.75,4.5,2.25,4.0,3.25,3.75,3.75,4.25,4.5,42.25,4.250315723019673,3.0,2.825,3.6875,3.75,3.25,3.25,3.625,3.25,4.145833333333333,3.125
2327,247379,Yoshi,Pipe Frame,Sponge,Paper Glider,2.5,3.25,3.5,2.75,4.5,2.25,4.0,3.25,3.75,4.0,4.25,4.5,42.5,4.2399661092085985,3.0,2.825,3.75,3.825,3.25,3.25,3.625,3.375,4.166666666666667,3.125
2328,267097,Tanooki Mario,Varmint,Cushion,Parachute,2.5,3.25,3.5,2.75,4.5,2.5,4.0,3.25,3.75,3.75,3.75,4.5,42.0,4.317424662832672,3.0,2.825,3.6875,3.75,3.25,3.25,3.625,3.25,3.9791666666666665,3.25
2329,259139,Tanooki Mario,Pipe Frame,Sponge,Paper Glider,2.5,3.25,3.5,2.75,4.5,2.5,4.0,3.25,3.75,4.0,3.75,4.5,42.25,4.305391433535362,3.0,2.825,3.75,3.825,3.25,3.25,3.625,3.375,4.0,3.25
2330,195990,Cat Peach,The Duke,Azure Roller,Peach Parasol,2.5,3.25,3.5,2.75,4.75,2.25,4.25,4.0,4.5,4.0,3.25,4.5,43.5,4.164019356465931,3.0,2.825,4.1875,4.15,3.375,3.625,4.0,3.375,3.9791666666666665,3.25
2331,191251,Cat Peach,Landship,Cushion,Gold Glider,2.5,3.25,3.75,2.25,4.5,2.25,4.0,4.0,4.0,3.25,4.5,4.25,42.5,4.168562763169776,2.9375,2.7,3.8125,3.775,3.25,3.625,3.875,2.75,4.1875,3.125
2332,191214,Cat Peach,Landship,Sponge,Wario Wing,2.5,3.25,3.75,2.25,4.5,2.25,4.0,4.0,4.0,3.5,4.5,4.25,42.75,4.173417495730985,2.9375,2.7,3.875,3.85,3.25,3.625,3.875,2.875,4.208333333333333,3.125
2333,168208,Shy Guy,Sports Coupé,Roller,Hylian Kite,2.5,3.25,3.75,2.75,4.25,2.5,4.25,4.0,4.25,4.75,4.0,4.25,44.5,4.232526774724257,3.0625,2.85,4.3125,4.35,3.375,3.625,4.0,3.75,4.1875,3.375
2334,198644,Cat Peach,Wild Wiggler,Azure Roller,Hylian Kite,2.5,3.25,3.75,2.75,4.75,2.0,4.5,4.0,4.25,4.5,4.0,4.5,44.75,4.098874861547235,3.0625,2.85,4.3125,4.375,3.5,3.625,4.0,3.625,4.270833333333333,3.25
2335,193593,Cat Peach,Tanooki Kart,Cushion,Cloud Glider,2.5,3.25,3.75,3.0,3.75,2.5,4.0,3.5,4.25,3.75,5.0,3.75,43.0,4.290219837704745,3.125,2.925,3.875,3.85,3.25,3.375,4.0,3.375,4.208333333333333,3.25
2336,194745,Cat Peach,Koopa Clown,Sponge,Parachute,2.5,3.25,3.75,3.0,3.75,2.5,4.0,3.5,4.25,4.0,5.0,3.75,43.25,4.281270586592584,3.125,2.925,3.9375,3.925,3.25,3.375,4.0,3.5,4.229166666666667,3.25
2337,320350,Mario,Buggybud,Azure Roller,Wario Wing,2.5,3.25,3.75,3.0,4.75,2.75,4.25,4.0,4.0,4.0,3.25,4.75,44.25,4.2604900271125485,3.125,2.925,4.0625,4.1,3.375,3.625,3.875,3.5,4.020833333333333,3.5
2338,296685,Luigi,Buggybud,Roller,Gold Glider,2.5,3.25,3.75,3.0,4.75,2.75,4.5,4.25,4.25,4.25,3.0,4.75,45.0,4.188155859114011,3.125,2.925,4.3125,4.35,3.5,3.75,4.0,3.625,4.020833333333333,3.625
2339,188934,Cat Peach,Mach 8,Azure Roller,Peach Parasol,2.5,3.25,3.75,3.25,4.5,2.5,4.0,4.0,4.25,4.25,3.5,4.5,44.25,4.299959416760844,3.1875,3.0,4.125,4.1,3.25,3.625,4.0,3.75,4.041666666666667,3.25
2340,255090,Yoshi,Flame Rider,Azure Roller,MKTV Parafoil,2.5,3.25,3.75,3.25,4.75,2.25,4.25,4.0,4.25,4.0,3.75,4.75,44.75,4.2061433798642645,3.1875,3.0,4.125,4.125,3.375,3.625,4.0,3.625,4.208333333333333,3.25
2341,266692,Tanooki Mario,Flame Rider,Roller,Parafoil,2.5,3.25,3.75,3.25,4.75,2.5,4.25,4.0,4.25,4.0,3.25,4.75,44.5,4.232526774724257,3.1875,3.0,4.125,4.125,3.375,3.625,4.0,3.625,4.041666666666667,3.375
2342,195244,Cat Peach,Comet+,Roller,Super Glider,2.5,3.25,4.0,2.5,4.75,2.25,4.5,3.75,4.5,4.25,3.5,4.5,44.25,4.113709210452707,3.0625,2.8,4.25,4.275,3.5,3.5,4.25,3.375,4.083333333333333,3.375
2343,257734,Yoshi,Teddy Buggy,Azure Roller,Bowser Kite,2.5,3.25,4.0,3.0,4.75,2.5,4.25,3.75,4.5,3.75,3.25,4.75,44.25,4.201386144053904,3.1875,2.95,4.0625,4.025,3.375,3.5,4.25,3.375,4.020833333333333,3.375
2344,260084,Tanooki Mario,Cat Cruiser,Azure Roller,Parafoil,2.5,3.25,4.0,3.0,4.75,2.75,4.25,3.75,4.5,3.75,2.75,4.75,44.0,4.192835115038351,3.1875,2.95,4.0625,4.025,3.375,3.5,4.25,3.375,3.8541666666666665,3.5
2345,174441,Shy Guy,City Tripper,Off-Road,Cloud Glider,2.5,3.5,2.25,2.5,4.5,2.5,4.25,3.75,3.75,4.25,4.5,3.75,42.0,4.153885887773351,2.6875,2.675,4.0,4.1,3.375,3.625,3.0,3.375,4.083333333333333,3.375
2346,174573,Shy Guy,City Tripper,Retro Off-Road,Flower Glider,2.5,3.5,2.25,2.5,4.5,2.5,4.25,3.75,4.0,4.25,4.5,3.75,42.25,4.144148926152417,2.6875,2.675,4.0625,4.125,3.375,3.625,3.125,3.375,4.104166666666667,3.375
2347,88283,Koopa Troopa,Streetle,Metal,Paper Glider,2.5,3.5,2.5,1.75,3.75,2.25,4.5,4.5,4.0,3.75,4.25,3.75,41.0,4.068643869175576,2.5625,2.475,4.1875,4.225,3.5,4.0,3.25,2.75,4.0625,3.375
2348,93383,Koopa Troopa,Bone Rattler,Azure Roller,Waddle Wing,2.5,3.5,2.5,1.75,3.75,2.5,4.25,5.0,4.25,4.25,4.0,4.0,42.25,4.0203297555407795,2.5625,2.475,4.4375,4.4,3.375,4.25,3.375,3.0,4.145833333333333,3.375
2349,144311,Isabelle,Landship,Gold Wheels,Paper Glider,2.5,3.5,2.5,1.75,4.0,2.25,4.25,4.25,3.75,3.5,3.5,3.75,39.5,4.168562763169776,2.5625,2.475,3.9375,3.975,3.375,3.875,3.125,2.625,3.7291666666666665,3.25
2350,152192,Isabelle,Bone Rattler,Azure Roller,Hylian Kite,2.5,3.5,2.5,1.75,4.0,2.5,4.0,4.75,4.0,4.0,3.25,4.0,40.75,4.105202325222131,2.5625,2.475,4.1875,4.15,3.25,4.125,3.25,2.875,3.8125,3.25
2351,88300,Koopa Troopa,Streetle,Off-Road,Wario Wing,2.5,3.5,2.5,2.0,4.25,2.5,4.25,4.5,4.0,3.75,5.0,3.75,42.5,4.047531118777642,2.625,2.55,4.125,4.125,3.375,4.0,3.25,2.875,4.291666666666667,3.375
2352,88477,Koopa Troopa,Streetle,Triforce Tyres,Gold Glider,2.5,3.5,2.5,2.0,4.25,2.5,4.25,4.5,4.25,3.75,5.0,3.75,42.75,4.033957228501949,2.625,2.55,4.1875,4.15,3.375,4.0,3.375,2.875,4.3125,3.375
2353,147100,Isabelle,Streetle,Off-Road,Wario Wing,2.5,3.5,2.5,2.0,4.5,2.5,4.0,4.25,3.75,3.5,4.25,3.75,41.0,4.165152890063278,2.625,2.55,3.875,3.875,3.25,3.875,3.125,2.75,3.9583333333333335,3.25
2354,144337,Isabelle,Landship,Triforce Tyres,Gold Glider,2.5,3.5,2.5,2.0,4.5,2.5,4.0,4.25,4.0,3.5,4.25,3.75,41.25,4.153046904808451,2.625,2.55,3.9375,3.9,3.25,3.875,3.25,2.75,3.9791666666666665,3.25
2355,165708,Shy Guy,Steel Driver,Azure Roller,Peach Parasol,2.5,3.5,2.5,2.25,4.0,2.75,4.0,5.0,4.25,3.75,3.5,4.0,42.0,4.160627940335481,2.6875,2.625,4.25,4.15,3.25,4.25,3.375,3.0,3.9166666666666665,3.375
2356,88899,Koopa Troopa,Koopa Clown,Off-Road,Paper Glider,2.5,3.5,2.5,2.75,3.5,2.75,4.25,4.0,4.25,4.25,5.5,3.25,43.0,4.093374555304289,2.8125,2.775,4.1875,4.2,3.375,3.75,3.375,3.5,4.3125,3.5
2357,89055,Koopa Troopa,Koopa Clown,Triforce Tyres,Cloud Glider,2.5,3.5,2.5,2.75,3.5,2.75,4.25,4.0,4.5,4.25,5.5,3.25,43.25,4.07399726749536,2.8125,2.775,4.25,4.225,3.375,3.75,3.5,3.5,4.333333333333333,3.5
2358,146515,Isabelle,Tanooki Kart,Off-Road,Parachute,2.5,3.5,2.5,2.75,3.75,2.75,4.0,3.75,4.0,4.0,4.75,3.25,41.5,4.286228540098655,2.8125,2.775,3.9375,3.95,3.25,3.625,3.25,3.375,3.9791666666666665,3.375
2359,147867,Isabelle,Koopa Clown,Triforce Tyres,Paper Glider,2.5,3.5,2.5,2.75,3.75,2.75,4.0,3.75,4.25,4.0,4.75,3.25,41.75,4.265630037090132,2.8125,2.775,4.0,3.975,3.25,3.625,3.375,3.375,4.0,3.375
2360,170700,Shy Guy,Streetle,Funky Monster,Hylian Kite,2.5,3.5,2.75,2.0,4.0,2.75,3.75,4.0,3.75,3.25,5.25,3.75,41.25,4.139734449032266,2.6875,2.575,3.6875,3.65,3.125,3.75,3.25,2.625,4.229166666666667,3.25
2361,191120,Cat Peach,Landship,Monster,Parafoil,2.5,3.5,2.75,2.5,4.25,2.75,3.5,4.0,3.75,2.75,4.75,4.0,41.0,4.24371321777404,2.8125,2.725,3.5,3.4,3.0,3.75,3.25,2.625,4.083333333333333,3.125
2362,170659,Shy Guy,Streetle,Wooden,Paper Glider,2.5,3.5,2.75,2.75,4.25,2.0,4.75,4.75,4.75,4.0,3.75,4.0,43.75,4.0497707613104055,2.875,2.8,4.5625,4.525,3.625,4.125,3.75,3.375,4.104166666666667,3.375
2363,196551,Cat Peach,Varmint,Normal Blue,Parachute,2.5,3.5,3.0,2.75,4.75,2.25,4.5,4.0,4.0,4.25,4.0,4.25,43.75,4.1711293736948365,2.9375,2.825,4.1875,4.275,3.5,3.75,3.5,3.5,4.145833333333333,3.375
2364,247351,Yoshi,Pipe Frame,Button,Paper Glider,2.5,3.5,3.0,3.0,4.75,2.0,4.25,3.75,3.5,4.25,3.5,4.75,42.75,4.1463647255307565,3.0,2.9,3.9375,4.075,3.375,3.625,3.25,3.625,4.0625,3.125
2365,259301,Tanooki Mario,Pipe Frame,Leaf Tyres,Flower Glider,2.5,3.5,3.0,3.0,4.75,2.25,4.25,3.75,3.5,4.25,3.0,4.75,42.5,4.168562763169776,3.0,2.9,3.9375,4.075,3.375,3.625,3.25,3.625,3.8958333333333335,3.25
2366,170685,Shy Guy,Streetle,Normal Blue,Gold Glider,2.5,3.5,3.25,2.25,4.5,2.5,4.5,4.75,4.25,3.75,4.5,4.0,44.25,4.113709210452707,2.875,2.7,4.3125,4.3,3.5,4.125,3.75,3.0,4.270833333333333,3.5
2367,191391,Cat Peach,Landship,Leaf Tyres,Gold Glider,2.5,3.5,3.25,2.5,4.75,2.0,4.25,4.5,3.75,3.75,3.75,4.5,43.0,4.118799028873009,2.9375,2.775,4.0625,4.1,3.375,4.0,3.5,3.125,4.104166666666667,3.125
2368,171269,Shy Guy,Koopa Clown,Normal Blue,Flower Glider,2.5,3.5,3.25,3.0,3.75,2.75,4.5,4.25,4.5,4.25,5.0,3.5,44.75,4.220589286315578,3.0625,2.925,4.375,4.375,3.5,3.875,3.875,3.625,4.291666666666667,3.625
2369,194719,Cat Peach,Koopa Clown,Button,Flower Glider,2.5,3.5,3.25,3.25,4.0,2.25,4.25,4.0,4.0,4.25,4.25,4.0,43.5,4.313275230466449,3.125,3.0,4.125,4.175,3.375,3.75,3.625,3.75,4.125,3.25
2370,247284,Yoshi,Pipe Frame,Roller,Wario Wing,2.5,3.5,3.5,2.5,4.75,2.5,4.5,4.25,3.75,4.0,3.5,4.75,44.0,4.165152890063278,3.0,2.8,4.125,4.225,3.5,3.875,3.625,3.25,4.125,3.5
2371,267145,Tanooki Mario,Varmint,Azure Roller,Gold Glider,2.5,3.5,3.5,2.5,4.75,2.75,4.5,4.25,3.75,4.0,3.0,4.75,43.75,4.1711293736948365,3.0,2.8,4.125,4.225,3.5,3.875,3.625,3.25,3.9583333333333335,3.625
2372,192897,Cat Peach,300 SL Roadster,Roller,Parachute,2.5,3.5,3.5,2.75,4.75,2.0,4.25,3.75,4.5,4.25,3.5,4.5,43.75,4.1309727660577416,3.0625,2.875,4.1875,4.175,3.375,3.625,4.0,3.5,4.0625,3.125
2373,191243,Cat Peach,Landship,Cushion,Waddle Wing,2.5,3.5,3.75,2.0,4.5,2.0,4.0,3.75,4.0,3.5,4.75,4.25,42.5,4.0840222974792715,2.9375,2.675,3.8125,3.8,3.25,3.625,3.875,2.75,4.270833333333333,3.0
2374,194152,Cat Peach,Streetle,Sponge,Super Glider,2.5,3.5,3.75,2.0,4.5,2.0,4.0,3.75,4.0,3.75,4.75,4.25,42.75,4.082214869670168,2.9375,2.675,3.875,3.875,3.25,3.625,3.875,2.875,4.291666666666667,3.0
2375,252986,Yoshi,Streetle,Cushion,Parafoil,2.5,3.5,3.75,2.5,4.5,2.25,3.75,3.75,4.0,3.0,4.5,4.5,42.5,4.189323141013037,3.0625,2.825,3.625,3.55,3.125,3.625,3.875,2.75,4.208333333333333,3.0
2376,250022,Yoshi,Landship,Sponge,MKTV Parafoil,2.5,3.5,3.75,2.5,4.5,2.25,3.75,3.75,4.0,3.25,4.5,4.5,42.75,4.201386144053904,3.0625,2.825,3.6875,3.625,3.125,3.625,3.875,2.875,4.229166666666667,3.0
2377,261808,Tanooki Mario,Landship,Cushion,Bowser Kite,2.5,3.5,3.75,2.5,4.5,2.5,3.75,3.75,4.0,3.0,4.0,4.5,42.25,4.265630037090132,3.0625,2.825,3.625,3.55,3.125,3.625,3.875,2.75,4.041666666666667,3.125
2378,264722,Tanooki Mario,Streetle,Sponge,MKTV Parafoil,2.5,3.5,3.75,2.5,4.5,2.5,3.75,3.75,4.0,3.25,4.0,4.5,42.5,4.278312163512968,3.0625,2.825,3.6875,3.625,3.125,3.625,3.875,2.875,4.0625,3.125
2379,193645,Cat Peach,Tanooki Kart,Azure Roller,Gold Glider,2.5,3.5,3.75,2.75,4.0,2.75,4.5,4.5,4.25,4.0,4.25,4.0,44.75,4.2972591537631395,3.125,2.9,4.3125,4.325,3.5,4.0,4.0,3.375,4.1875,3.625
2380,320351,Mario,Buggybud,Azure Roller,Waddle Wing,2.5,3.5,3.75,2.75,4.75,2.5,4.25,3.75,4.0,4.25,3.5,4.75,44.25,4.215744417819153,3.125,2.9,4.0625,4.125,3.375,3.625,3.875,3.5,4.104166666666667,3.375
2381,302557,Luigi,Mr Scooty,Roller,Waddle Wing,2.5,3.5,3.75,2.75,4.75,2.5,4.5,4.0,4.25,4.5,3.25,4.75,45.0,4.153885887773351,3.125,2.9,4.3125,4.375,3.5,3.75,4.0,3.625,4.104166666666667,3.5
2382,199813,Cat Peach,Inkstriker,Azure Roller,Parachute,2.5,3.5,3.75,3.25,4.5,2.25,4.0,3.75,4.25,4.5,3.75,4.5,44.5,4.255067625603342,3.25,3.05,4.125,4.125,3.25,3.625,4.0,3.875,4.125,3.125
2383,251399,Yoshi,W 25 Silver Arrow,Roller,Cloud Glider,2.5,3.5,3.75,3.25,4.75,2.0,4.25,3.75,4.25,4.25,4.0,4.75,45.0,4.160627940335481,3.25,3.05,4.125,4.15,3.375,3.625,4.0,3.75,4.291666666666667,3.125
2384,266691,Tanooki Mario,Flame Rider,Roller,Parachute,2.5,3.5,3.75,3.25,4.75,2.25,4.25,3.75,4.25,4.25,3.5,4.75,44.75,4.2061433798642645,3.25,3.05,4.125,4.15,3.375,3.625,4.0,3.75,4.125,3.25
2385,379152,King Boo,Buggybud,Azure Roller,Peach Parasol,2.5,3.5,3.75,3.25,4.75,2.75,4.0,3.75,4.0,3.75,3.5,5.0,44.5,4.286228540098655,3.25,3.05,3.875,3.875,3.25,3.625,3.875,3.5,4.125,3.375
2386,256115,Yoshi,Yoshi Bike+,Roller,Paper Glider,2.5,3.5,4.0,3.0,4.75,2.25,4.25,3.5,4.5,4.0,3.5,4.75,44.5,4.175424810933386,3.25,3.0,4.0625,4.05,3.375,3.5,4.25,3.5,4.104166666666667,3.25
2387,267869,Tanooki Mario,Yoshi Bike+,Roller,Flower Glider,2.5,3.5,4.0,3.0,4.75,2.5,4.25,3.5,4.5,4.0,3.0,4.75,44.25,4.187281497911877,3.25,3.0,4.0625,4.05,3.375,3.5,4.25,3.5,3.9375,3.375
2388,88301,Koopa Troopa,Streetle,Off-Road,Waddle Wing,2.5,3.75,2.5,1.75,4.25,2.25,4.25,4.25,4.0,4.0,5.25,3.75,42.5,3.9564411125790984,2.625,2.525,4.125,4.15,3.375,4.0,3.25,2.875,4.375,3.25
2389,88469,Koopa Troopa,Streetle,Triforce Tyres,Waddle Wing,2.5,3.75,2.5,1.75,4.25,2.25,4.25,4.25,4.25,4.0,5.25,3.75,42.75,3.944037492056741,2.625,2.525,4.1875,4.175,3.375,4.0,3.375,2.875,4.395833333333333,3.25
2390,144158,Isabelle,Landship,Off-Road,Super Glider,2.5,3.75,2.5,1.75,4.5,2.25,4.0,4.0,3.75,3.75,4.5,3.75,41.0,4.080926025993027,2.625,2.525,3.875,3.9,3.25,3.875,3.125,2.75,4.041666666666667,3.125
2391,147278,Isabelle,Streetle,Triforce Tyres,Hylian Kite,2.5,3.75,2.5,1.75,4.5,2.25,4.0,4.0,4.0,3.75,4.5,3.75,41.25,4.069915692970891,2.625,2.525,3.9375,3.925,3.25,3.875,3.25,2.75,4.0625,3.125
2392,165555,Shy Guy,Steel Driver,Roller,Parachute,2.5,3.75,2.5,2.25,4.0,2.5,4.0,4.75,4.25,4.0,3.75,4.0,42.25,4.157531135365355,2.75,2.675,4.25,4.175,3.25,4.25,3.375,3.125,4.0,3.25
2393,167684,Shy Guy,Landship,Off-Road,Parafoil,2.5,3.75,2.5,2.25,4.5,2.5,4.0,4.25,4.0,3.5,4.75,3.75,42.25,4.1309727660577416,2.75,2.675,3.9375,3.9,3.25,4.0,3.25,2.875,4.145833333333333,3.25
2394,167856,Shy Guy,Landship,Triforce Tyres,MKTV Parafoil,2.5,3.75,2.5,2.25,4.5,2.5,4.0,4.25,4.25,3.5,4.75,3.75,42.5,4.115580998792445,2.75,2.675,4.0,3.925,3.25,4.0,3.375,2.875,4.166666666666667,3.25
2395,194067,Cat Peach,Streetle,Monster,Paper Glider,2.5,3.75,2.75,2.5,4.25,2.5,3.5,3.75,3.75,3.0,5.0,4.0,41.25,4.201386144053904,2.875,2.775,3.5,3.425,3.0,3.75,3.25,2.75,4.166666666666667,3.0
2396,167583,Shy Guy,Landship,Normal,Waddle Wing,2.5,3.75,3.25,2.0,4.5,2.25,4.5,4.5,4.25,4.0,4.75,4.0,44.25,4.0398567815164235,2.875,2.675,4.3125,4.325,3.5,4.125,3.75,3.0,4.354166666666667,3.375
2397,194332,Cat Peach,Streetle,Leaf Tyres,Hylian Kite,2.5,3.75,3.25,2.25,4.75,1.75,4.25,4.25,3.75,4.0,4.0,4.5,43.0,4.050518482794345,2.9375,2.75,4.0625,4.125,3.375,4.0,3.5,3.125,4.1875,3.0
2398,191260,Cat Peach,Landship,Normal Blue,Parafoil,2.5,3.75,3.25,2.5,4.75,2.25,4.25,4.5,4.25,3.5,4.25,4.25,44.0,4.138359563144672,3.0,2.825,4.125,4.075,3.375,4.125,3.75,3.0,4.208333333333333,3.25
